filename,type,drones,iterations,num_points,mesh_visibility,mesh_overlap,chamfer_distance,mean_distance_to_gt,threshold,adjusted_threshold
NBV_raw_4_drones_iteration_0.ply,NBV,4,0,850309,57.635000000000005,77.62240018064662,0.02427194455367834,0.003353533626023442,0.1,0.004559720750500425
NBV_raw_4_drones_iteration_1.ply,NBV,4,1,2118306,89.697,77.79188019351983,0.004069078477652741,0.003328648321437065,0.1,0.004559720750500425
NBV_raw_4_drones_iteration_2.ply,NBV,4,2,3729629,95.894,78.12606766537925,0.002566194942817216,0.003307938342253263,0.1,0.004559720750500425
NBV_raw_4_drones_iteration_3.ply,NBV,4,3,4989140,97.33500000000001,78.11107968960904,0.002406115202365783,0.003312728380617616,0.1,0.004559720750500425
NBV_raw_4_drones_iteration_4.ply,NBV,4,4,6254859,97.324,77.99876361829455,0.0024053580638906513,0.0033172029525146253,0.1,0.004559720750500425
NBV_raw_4_drones_iteration_5.ply,NBV,4,5,7755356,97.48,78.10585475922433,0.002386807820837469,0.003312097665975789,0.1,0.004559720750500425
NBV_raw_5_drones_iteration_0.ply,NBV,5,0,1522579,38.31,78.52531636000786,0.029731955057636695,0.003294916090033395,0.1,0.004559720750500425
NBV_raw_5_drones_iteration_1.ply,NBV,5,1,3003612,61.79599999999999,77.9568125096976,0.01956649257014291,0.0033226417804147995,0.1,0.004559720750500425
NBV_raw_5_drones_iteration_2.ply,NBV,5,2,4550419,77.40700000000001,77.93002934854222,0.009173240341166655,0.0033220457554611242,0.1,0.004559720750500425
NBV_raw_5_drones_iteration_3.ply,NBV,5,3,5565068,85.98599999999999,77.95819869933331,0.0040835731844446835,0.003320352097384452,0.1,0.004559720750500425
NBV_raw_5_drones_iteration_4.ply,NBV,5,4,6721831,88.593,77.88716067562474,0.0035602545476268897,0.003323659306031101,0.1,0.004559720750500425
NBV_raw_5_drones_iteration_5.ply,NBV,5,5,8219647,96.419,77.94253929801003,0.002553166059376245,0.003317196390233705,0.1,0.004559720750500425
NBV_raw_6_drones_iteration_0.ply,NBV,6,0,1257355,64.78699999999999,77.90197011288784,0.015217445936552063,0.0033308928684902743,0.1,0.004559720750500425
NBV_raw_6_drones_iteration_1.ply,NBV,6,1,3444353,82.43599999999999,77.95300352327985,0.008052168570110756,0.0033206685211122884,0.1,0.004559720750500425
NBV_raw_6_drones_iteration_2.ply,NBV,6,2,4890134,84.393,78.1036257191544,0.00775535523526453,0.003313511788851314,0.1,0.004559720750500425
NBV_raw_6_drones_iteration_3.ply,NBV,6,3,6668414,92.816,77.93897445300085,0.0026399376222422145,0.0033180273503263225,0.1,0.004559720750500425
NBV_raw_6_drones_iteration_4.ply,NBV,6,4,7976994,93.56700000000001,78.15065188471955,0.002591765749120175,0.00330990394256215,0.1,0.004559720750500425
NBV_raw_6_drones_iteration_5.ply,NBV,6,5,9459640,93.61699999999999,78.10029586341753,0.0025997790688722755,0.003313644698492979,0.1,0.004559720750500425
NBV_raw_7_drones_iteration_0.ply,NBV,7,0,1493856,78.303,77.83050524762606,0.0077381337512748465,0.003342073848859562,0.1,0.004559720750500425
NBV_raw_7_drones_iteration_1.ply,NBV,7,1,3861402,96.795,77.99527051388094,0.0024517776452114026,0.0033244087081622654,0.1,0.004559720750500425
NBV_raw_7_drones_iteration_2.ply,NBV,7,2,5907920,97.512,77.8960129180336,0.002349955786548351,0.003328607368572723,0.1,0.004559720750500425
NBV_raw_7_drones_iteration_3.ply,NBV,7,3,7911688,97.761,78.19308466022429,0.002289659419011503,0.003307549184780875,0.1,0.004559720750500425
NBV_raw_7_drones_iteration_4.ply,NBV,7,4,9684622,98.057,78.06545399572096,0.0022838575131475755,0.00331397954776549,0.1,0.004559720750500425
NBV_raw_7_drones_iteration_5.ply,NBV,7,5,11600564,97.94,77.9182130102934,0.002289606492640047,0.0033225229755972853,0.1,0.004559720750500425
NBV_raw_8_drones_iteration_0.ply,NBV,8,0,1758666,79.798,77.91501538021318,0.007521463147028356,0.003327489238871572,0.1,0.004559720750500425
NBV_raw_8_drones_iteration_1.ply,NBV,8,1,4478461,97.899,78.09192316902703,0.0023793548244788604,0.003317704859505918,0.1,0.004559720750500425
NBV_raw_8_drones_iteration_2.ply,NBV,8,2,6504366,97.85000000000001,78.02811918414172,0.002355992372808467,0.0033196395657084862,0.1,0.004559720750500425
NBV_raw_8_drones_iteration_3.ply,NBV,8,3,8377123,97.866,77.99617487898671,0.002347507199530904,0.0033221555799359628,0.1,0.004559720750500425
NBV_raw_8_drones_iteration_4.ply,NBV,8,4,10040179,97.925,77.89517919206601,0.002342249449163403,0.0033271021663556838,0.1,0.004559720750500425
NBV_raw_8_drones_iteration_5.ply,NBV,8,5,11728433,97.883,78.0681979057336,0.002340421178005328,0.0033208887669213608,0.1,0.004559720750500425
NBV_raw_9_drones_iteration_0.ply,NBV,9,0,1930026,80.086,77.88135441953449,0.007485684261258773,0.0033301278386249043,0.1,0.004559720750500425
NBV_raw_9_drones_iteration_1.ply,NBV,9,1,4613838,98.307,77.9510278742944,0.002315416305004381,0.003325309505409399,0.1,0.004559720750500425
NBV_raw_9_drones_iteration_2.ply,NBV,9,2,7328617,98.294,78.02558751656352,0.002260427314905195,0.003318019869420324,0.1,0.004559720750500425
NBV_raw_9_drones_iteration_3.ply,NBV,9,3,9729303,98.225,77.9744975281211,0.002256226772539743,0.003319587354078039,0.1,0.004559720750500425
NBV_raw_9_drones_iteration_4.ply,NBV,9,4,11792329,98.20400000000001,78.1370989828326,0.0022514557718455817,0.0033129621218431528,0.1,0.004559720750500425
NBV_raw_9_drones_iteration_5.ply,NBV,9,5,13932442,98.322,78.03325192560587,0.0022447878244397,0.003316633025803995,0.1,0.004559720750500425
