filename,drones,interval,convergence_time,num_points,mesh_visibility,mesh_overlap,chamfer_distance,mean_distance_to_gt,threshold,adjusted_threshold
swarm_raw_1_drones_1_interval_74.02s.ply,1,1,74.02,499573,59.91,74.02241514253171,0.01911236835819026,0.0029446526783370956,0.1,0.0037858989403248013
swarm_raw_1_drones_2_interval_74.02s.ply,1,2,74.02,479436,59.197,74.04721380955957,0.019148458397905733,0.0029396381563925383,0.1,0.0037858989403248013
swarm_raw_1_drones_3_interval_74.02s.ply,1,3,74.02,495321,59.653999999999996,74.28034930089345,0.01919918207266515,0.0029378716966748865,0.1,0.0037858989403248013
swarm_raw_1_drones_4_interval_74.02s.ply,1,4,74.02,430062,57.837,74.21999618659635,0.0194922900469904,0.00292621420381318,0.1,0.0037858989403248013
swarm_raw_1_drones_5_interval_74.02s.ply,1,5,74.02,483792,59.13,74.23721876317813,0.019552848700610984,0.002933500259786163,0.1,0.0037858989403248013
swarm_raw_2_drones_1_interval_67.82s.ply,2,1,67.82,1027464,95.695,74.67200570407735,0.0022322596079991774,0.002893653900170666,0.1,0.0037858989403248013
swarm_raw_2_drones_2_interval_67.82s.ply,2,2,67.82,1027612,94.933,74.57433905676235,0.0023119854095056554,0.0028972677092194195,0.1,0.0037858989403248013
swarm_raw_2_drones_3_interval_67.82s.ply,2,3,67.82,918305,94.294,74.60900764379471,0.002348456849659053,0.0028991143985385753,0.1,0.0037858989403248013
swarm_raw_2_drones_4_interval_67.82s.ply,2,4,67.82,947059,92.33,74.68860782485372,0.0025149619958753436,0.0028942683752380487,0.1,0.0037858989403248013
swarm_raw_2_drones_5_interval_67.82s.ply,2,5,67.82,914133,91.527,74.52487759046672,0.002704363048453364,0.0029004187813218736,0.1,0.0037858989403248013
swarm_raw_3_drones_1_interval_87.50s.ply,3,1,87.5,1099941,97.493,74.00132774347269,0.00208445626776547,0.0029460187428060666,0.1,0.0037858989403248013
swarm_raw_3_drones_2_interval_87.50s.ply,3,2,87.5,1093272,97.22,74.14369585189361,0.0020883884914704486,0.002931139766726792,0.1,0.0037858989403248013
swarm_raw_3_drones_3_interval_87.50s.ply,3,3,87.5,1134985,96.812,74.0703274935631,0.002114512723466097,0.0029379315476762134,0.1,0.0037858989403248013
swarm_raw_3_drones_4_interval_87.50s.ply,3,4,87.5,1091491,96.821,74.09506812241237,0.0021086843303919287,0.0029340972048578604,0.1,0.0037858989403248013
swarm_raw_3_drones_5_interval_87.50s.ply,3,5,87.5,1162393,97.154,74.17000962669252,0.0020869141280449905,0.002935472604081722,0.1,0.0037858989403248013
swarm_raw_4_drones_1_interval_97.52s.ply,4,1,97.52,1108553,97.333,73.91327545185803,0.002095696224308818,0.0029499145694096814,0.1,0.0037858989403248013
swarm_raw_4_drones_2_interval_97.52s.ply,4,2,97.52,1118160,96.99799999999999,74.18721631463421,0.0021111916926044123,0.0029396459385988803,0.1,0.0037858989403248013
swarm_raw_4_drones_3_interval_97.52s.ply,4,3,97.52,1109684,97.382,74.02228656346973,0.002092454347519427,0.002946512072295741,0.1,0.0037858989403248013
swarm_raw_4_drones_4_interval_97.52s.ply,4,4,97.52,1148110,96.601,74.09236209704814,0.002127965691178191,0.0029421673779445956,0.1,0.0037858989403248013
swarm_raw_4_drones_5_interval_97.52s.ply,4,5,97.52,1129042,96.35000000000001,73.99307573459582,0.002173518086145612,0.0029446452613012875,0.1,0.0037858989403248013
swarm_raw_5_drones_1_interval_92.03s.ply,5,1,92.03,1198151,98.02499999999999,73.97873890686566,0.002044266974366135,0.0029436554378614154,0.1,0.0037858989403248013
swarm_raw_5_drones_2_interval_92.03s.ply,5,2,92.03,1193852,97.465,73.95003735806448,0.0020705211761685924,0.002945990857302019,0.1,0.0037858989403248013
swarm_raw_5_drones_3_interval_92.03s.ply,5,3,92.03,1194642,97.87700000000001,74.02342147777972,0.002055296058773009,0.0029449816673755838,0.1,0.0037858989403248013
swarm_raw_5_drones_4_interval_92.03s.ply,5,4,92.03,1176272,97.08099999999999,74.05297168608112,0.0020873732581287063,0.002941048673422661,0.1,0.0037858989403248013
swarm_raw_5_drones_5_interval_92.03s.ply,5,5,92.03,1177310,96.709,73.9512786818963,0.0021276129375729248,0.0029421115401938305,0.1,0.0037858989403248013
swarm_raw_6_drones_1_interval_94.06s.ply,6,1,94.06,1177571,97.366,73.75402417348933,0.0020842537261815224,0.002961516484881827,0.1,0.0037858989403248013
swarm_raw_6_drones_2_interval_94.06s.ply,6,2,94.06,1264451,97.153,73.72875659080502,0.002092433975264236,0.0029592664895435002,0.1,0.0037858989403248013
swarm_raw_6_drones_3_interval_94.06s.ply,6,3,94.06,1224340,96.396,73.92735056387974,0.0021536777594277946,0.0029475773669990516,0.1,0.0037858989403248013
swarm_raw_6_drones_4_interval_94.06s.ply,6,4,94.06,1249676,97.086,73.87848979387324,0.002090846217470309,0.0029503895105008056,0.1,0.0037858989403248013
swarm_raw_6_drones_5_interval_94.06s.ply,6,5,94.06,1267643,97.357,73.94092816352868,0.002076672919561018,0.0029521252454914153,0.1,0.0037858989403248013
swarm_raw_7_drones_1_interval_102.11s.ply,7,1,102.11,1157214,97.051,74.01733819328145,0.0021108053675082533,0.002953720444680679,0.1,0.0037858989403248013
swarm_raw_7_drones_2_interval_102.11s.ply,7,2,102.11,1212735,96.646,73.95985108040915,0.002141742344870351,0.0029534888504617668,0.1,0.0037858989403248013
swarm_raw_7_drones_3_interval_102.11s.ply,7,3,102.11,1273262,96.762,73.9592503329193,0.002121234502890196,0.0029492499560250024,0.1,0.0037858989403248013
swarm_raw_7_drones_4_interval_102.11s.ply,7,4,102.11,1156952,97.107,73.81905213007973,0.0021094465443861066,0.0029584763515737387,0.1,0.0037858989403248013
swarm_raw_7_drones_5_interval_102.11s.ply,7,5,102.11,1266844,96.529,73.94675271777741,0.002140157828119287,0.002944875777489588,0.1,0.0037858989403248013
swarm_raw_8_drones_1_interval_106.62s.ply,8,1,106.62,1206106,97.667,73.84626100338974,0.002055759839073584,0.0029583687933133714,0.1,0.0037858989403248013
swarm_raw_8_drones_2_interval_106.62s.ply,8,2,106.62,1205569,97.236,73.77295844158449,0.002083349375668609,0.0029576483089471784,0.1,0.0037858989403248013
swarm_raw_8_drones_3_interval_106.62s.ply,8,3,106.62,1239762,97.225,73.97863460890073,0.00207955069750677,0.002947709324611611,0.1,0.0037858989403248013
swarm_raw_8_drones_4_interval_106.62s.ply,8,4,106.62,1224066,97.009,74.0156168049762,0.002095243426211992,0.0029476769268903043,0.1,0.0037858989403248013
