filename,drones,interval,convergence_time,num_points,mesh_visibility,mesh_overlap,chamfer_distance,mean_distance_to_gt,threshold,adjusted_threshold
swarm_raw_1_drones_1_interval_73.22s.ply,1,1,73.22,183531,20.831,68.14414414414415,0.08630680220171584,0.0018983552041440819,0.1,0.00226216479671721
swarm_raw_1_drones_2_interval_73.22s.ply,1,2,73.22,149675,19.774,67.49891431434776,0.08689899579071741,0.0019130449061627464,0.1,0.00226216479671721
swarm_raw_1_drones_3_interval_73.22s.ply,1,3,73.22,172752,20.105999999999998,67.51008688907027,0.08687902727070689,0.0019143202680682527,0.1,0.00226216479671721
swarm_raw_1_drones_4_interval_73.22s.ply,1,4,73.22,93599,15.02,67.48150840138527,0.0902647252491342,0.0019151310660631255,0.1,0.00226216479671721
swarm_raw_1_drones_5_interval_73.22s.ply,1,5,73.22,107406,13.833,67.19550118242928,0.09453826406633727,0.0019283285608429864,0.1,0.00226216479671721
swarm_raw_2_drones_1_interval_79.96s.ply,2,1,79.96,564920,60.18900000000001,67.65435813920556,0.007193972283775213,0.0019265563814239751,0.1,0.00226216479671721
swarm_raw_2_drones_2_interval_79.96s.ply,2,2,79.96,514511,58.914,67.73480061650771,0.0075874459759386155,0.0019219810828163258,0.1,0.00226216479671721
swarm_raw_2_drones_3_interval_79.96s.ply,2,3,79.96,560025,59.846,67.44663184679254,0.0072223271423002165,0.0019301453969675787,0.1,0.00226216479671721
swarm_raw_2_drones_4_interval_79.96s.ply,2,4,79.96,448364,55.277,67.50028994299274,0.00825349318598098,0.0019245594520285168,0.1,0.00226216479671721
swarm_raw_2_drones_5_interval_79.96s.ply,2,5,79.96,423046,55.303000000000004,67.64595967719046,0.008530422530639301,0.0019208937667007909,0.1,0.00226216479671721
swarm_raw_3_drones_1_interval_76.94s.ply,3,1,76.94,787609,73.65899999999999,67.53147978145407,0.0032956557742122258,0.001930046042450904,0.1,0.00226216479671721
swarm_raw_3_drones_2_interval_76.94s.ply,3,2,76.94,738371,71.609,67.52457519916138,0.003446793769109665,0.0019251972997410974,0.1,0.00226216479671721
swarm_raw_3_drones_3_interval_76.94s.ply,3,3,76.94,762587,70.776,67.56081601181242,0.0037901372060401457,0.0019259057854951619,0.1,0.00226216479671721
swarm_raw_3_drones_4_interval_76.94s.ply,3,4,76.94,672373,69.109,67.35291536712224,0.004294223921579096,0.0019304522926392928,0.1,0.00226216479671721
swarm_raw_3_drones_5_interval_76.94s.ply,3,5,76.94,661973,69.015,67.64158054784711,0.004192802539893729,0.0019218924521902175,0.1,0.00226216479671721
swarm_raw_4_drones_1_interval_77.01s.ply,4,1,77.01,940514,74.64699999999999,68.13372475675146,0.0037284512727704376,0.001910832349992241,0.1,0.00226216479671721
swarm_raw_4_drones_2_interval_77.01s.ply,4,2,77.01,910471,73.84100000000001,68.00381341086097,0.004046428805907202,0.0019115793236274318,0.1,0.00226216479671721
swarm_raw_4_drones_3_interval_77.01s.ply,4,3,77.01,863880,72.968,68.04695009670284,0.00399432600672323,0.0019113505430363145,0.1,0.00226216479671721
swarm_raw_4_drones_4_interval_77.01s.ply,4,4,77.01,822193,72.256,67.839667815221,0.004176544004758095,0.0019162161185166866,0.1,0.00226216479671721
swarm_raw_4_drones_5_interval_77.01s.ply,4,5,77.01,761116,71.633,67.89194657767325,0.004532175866219122,0.001913608098859471,0.1,0.00226216479671721
swarm_raw_5_drones_1_interval_78.47s.ply,5,1,78.47,971543,79.88199999999999,67.75634223086368,0.0026961894249123036,0.0019198099531047663,0.1,0.00226216479671721
swarm_raw_5_drones_2_interval_78.47s.ply,5,2,78.47,962294,79.05,67.6862788295469,0.002765645367016358,0.001920018491561709,0.1,0.00226216479671721
swarm_raw_5_drones_3_interval_78.47s.ply,5,3,78.47,908054,78.364,67.71645739130052,0.002869655249886167,0.0019203655526816115,0.1,0.00226216479671721
swarm_raw_5_drones_4_interval_78.47s.ply,5,4,78.47,970131,79.601,67.71405098899015,0.002721567672703694,0.001921478525926099,0.1,0.00226216479671721
swarm_raw_5_drones_5_interval_78.47s.ply,5,5,78.47,909510,78.49199999999999,67.85477894690548,0.002860699064729336,0.001916006277058882,0.1,0.00226216479671721
swarm_raw_6_drones_1_interval_78.53s.ply,6,1,78.53,966556,83.136,68.23288045390024,0.0022716864400568254,0.0019108621408748473,0.1,0.00226216479671721
swarm_raw_6_drones_2_interval_78.53s.ply,6,2,78.53,976338,82.749,68.05040877237187,0.0023035880554910966,0.0019117395010987423,0.1,0.00226216479671721
swarm_raw_6_drones_3_interval_78.53s.ply,6,3,78.53,899893,82.13000000000001,68.08373265293423,0.0023736417743390817,0.0019101591253952808,0.1,0.00226216479671721
swarm_raw_6_drones_4_interval_78.53s.ply,6,4,78.53,965227,82.655,67.84124356239516,0.002307189913578112,0.0019188061672287921,0.1,0.00226216479671721
swarm_raw_6_drones_5_interval_78.53s.ply,6,5,78.53,925748,80.96799999999999,67.52684849787772,0.002437525628889604,0.0019228850864369163,0.1,0.00226216479671721
swarm_raw_7_drones_1_interval_82.06s.ply,7,1,82.06,1102910,83.923,68.09511577690017,0.0021992704869047567,0.001913442732200393,0.1,0.00226216479671721
swarm_raw_7_drones_2_interval_82.06s.ply,7,2,82.06,1089355,83.705,68.28231386252484,0.002208723715397253,0.0019089003497687665,0.1,0.00226216479671721
swarm_raw_7_drones_3_interval_82.06s.ply,7,3,82.06,1014422,83.516,68.33304250870256,0.002240527113216393,0.0019051450406220674,0.1,0.00226216479671721
swarm_raw_7_drones_4_interval_82.06s.ply,7,4,82.06,1008145,82.499,68.07719608261648,0.002293758089131335,0.0019083243421919316,0.1,0.00226216479671721
swarm_raw_7_drones_5_interval_82.06s.ply,7,5,82.06,1035633,82.014,68.44866444315265,0.002366719208205287,0.0019023889089689054,0.1,0.00226216479671721
swarm_raw_8_drones_1_interval_79.05s.ply,8,1,79.05,956412,83.96900000000001,68.17516091722821,0.002217513184221821,0.0019128033631279412,0.1,0.00226216479671721
