filename,drones,interval,convergence_time,num_points,mesh_visibility,mesh_overlap,chamfer_distance,mean_distance_to_gt,threshold,adjusted_threshold
swarm_raw_1_drones_1_interval_78.07s.ply,1,1,78.07,428848,62.89,81.3194884900944,0.012726511437906977,0.0020271083028413624,0.1,0.0028581203767768125
swarm_raw_1_drones_2_interval_78.07s.ply,1,2,78.07,406649,62.751000000000005,81.43841060254483,0.012775613236681947,0.0020181559090556894,0.1,0.0028581203767768125
swarm_raw_1_drones_3_interval_78.07s.ply,1,3,78.07,385742,62.634,81.67427969990304,0.012730200579838227,0.002009932710817005,0.1,0.0028581203767768125
swarm_raw_1_drones_4_interval_78.07s.ply,1,4,78.07,424495,62.73,81.31700713642218,0.012779858652963317,0.0020281117892389745,0.1,0.0028581203767768125
swarm_raw_1_drones_5_interval_78.07s.ply,1,5,78.07,361662,61.980999999999995,81.56006775682827,0.012870485417205237,0.002009096263416414,0.1,0.0028581203767768125
swarm_raw_2_drones_1_interval_81.52s.ply,2,1,81.52,653263,87.775,81.50147796522992,0.0023071481042760116,0.002000430663546048,0.1,0.0028581203767768125
swarm_raw_2_drones_2_interval_81.52s.ply,2,2,81.52,647582,87.315,81.710966515414,0.0023100595985430248,0.0019943826830322057,0.1,0.0028581203767768125
swarm_raw_2_drones_3_interval_81.52s.ply,2,3,81.52,608051,85.912,81.91328573801525,0.0024871580826940553,0.0019885053367855654,0.1,0.0028581203767768125
swarm_raw_2_drones_4_interval_81.52s.ply,2,4,81.52,593927,85.15700000000001,81.86438219379562,0.0025637980428978076,0.0019891041036080945,0.1,0.0028581203767768125
swarm_raw_2_drones_5_interval_81.52s.ply,2,5,81.52,581405,84.367,81.91253200803988,0.0026895395480979883,0.0019901122442999254,0.1,0.0028581203767768125
swarm_raw_3_drones_1_interval_92.50s.ply,3,1,92.5,772814,87.335,82.04160380117338,0.0022714500754207985,0.0019747710888411802,0.1,0.0028581203767768125
swarm_raw_3_drones_2_interval_92.50s.ply,3,2,92.5,739696,86.717,82.0478953516039,0.0023297170716565577,0.0019740402026257936,0.1,0.0028581203767768125
