filename,drones,interval,convergence_time,num_points,mesh_visibility,mesh_overlap,chamfer_distance,mean_distance_to_gt,threshold,adjusted_threshold
swarm_raw_6_drones_10_interval_95.19s.ply,6,10,95.19,968697,90.58500000000001,74.11646779127013,0.0022718816798786966,0.0024841337118260854,0.1,0.0032152315314051233
swarm_raw_6_drones_11_interval_95.19s.ply,6,11,95.19,1090801,92.806,73.80043015642218,0.0021377885236413185,0.0025068966711743815,0.1,0.0032152315314051233
swarm_raw_6_drones_12_interval_95.19s.ply,6,12,95.19,1056336,91.67999999999999,74.1355479060397,0.002213162178807664,0.0024897811838712576,0.1,0.0032152315314051233
swarm_raw_6_drones_1_interval_95.19s.ply,6,1,95.19,1020884,93.568,73.72326336782632,0.002109787806884182,0.002515424329940229,0.1,0.0032152315314051233
swarm_raw_6_drones_2_interval_95.19s.ply,6,2,95.19,1092554,92.88,73.91762787010985,0.0021319486047816686,0.0025065576021842777,0.1,0.0032152315314051233
swarm_raw_6_drones_3_interval_95.19s.ply,6,3,95.19,1056777,92.538,73.99176931367735,0.002155640189940812,0.0024998322086099522,0.1,0.0032152315314051233
swarm_raw_6_drones_4_interval_95.19s.ply,6,4,95.19,1056777,92.422,73.89155895709312,0.002175345361046831,0.0025040115722002043,0.1,0.0032152315314051233
swarm_raw_6_drones_5_interval_95.19s.ply,6,5,95.19,1057742,91.862,74.19143798771344,0.0021948495931147834,0.002487627729932215,0.1,0.0032152315314051233
swarm_raw_6_drones_6_interval_95.19s.ply,6,6,95.19,1037942,91.584,74.13102080848448,0.002220471660162751,0.0024882173301586305,0.1,0.0032152315314051233
swarm_raw_6_drones_7_interval_95.19s.ply,6,7,95.19,1028746,93.573,73.68611882816555,0.0021050923667763465,0.002518910488611296,0.1,0.0032152315314051233
swarm_raw_6_drones_8_interval_95.19s.ply,6,8,95.19,1055695,92.289,73.90344749193659,0.0021716894078393292,0.0025028885715562264,0.1,0.0032152315314051233
swarm_raw_6_drones_9_interval_95.19s.ply,6,9,95.19,990206,90.912,74.14356204668523,0.0022296878327336426,0.0024843535282213064,0.1,0.0032152315314051233
swarm_raw_7_drones_10_interval_98.63s.ply,7,10,98.63,1140544,92.286,74.08105255036193,0.002127440858244792,0.0024938959342329574,0.1,0.0032152315314051233
swarm_raw_7_drones_11_interval_98.63s.ply,7,11,98.63,1007682,91.19699999999999,74.28022213577434,0.0021870258667998628,0.002483477659581898,0.1,0.0032152315314051233
swarm_raw_7_drones_12_interval_98.63s.ply,7,12,98.63,1018276,90.687,74.33200821781128,0.002290345041054285,0.002479749714639681,0.1,0.0032152315314051233
swarm_raw_7_drones_1_interval_98.63s.ply,7,1,98.63,1200784,94.669,73.7349712645832,0.0019840195567579293,0.0025161596607147763,0.1,0.0032152315314051233
swarm_raw_7_drones_2_interval_98.63s.ply,7,2,98.63,1182478,93.907,73.7298283773567,0.002023540170273389,0.0025153114030933474,0.1,0.0032152315314051233
swarm_raw_7_drones_3_interval_98.63s.ply,7,3,98.63,1163427,92.984,73.82505685832606,0.0020736838152486748,0.0025059538495787446,0.1,0.0032152315314051233
swarm_raw_7_drones_4_interval_98.63s.ply,7,4,98.63,1209093,94.625,73.75354914799772,0.001990339191022859,0.0025173293659002762,0.1,0.0032152315314051233
swarm_raw_7_drones_5_interval_98.63s.ply,7,5,98.63,1144488,92.907,73.92248761018027,0.002047211307097047,0.002501215396504934,0.1,0.0032152315314051233
swarm_raw_7_drones_6_interval_98.63s.ply,7,6,98.63,1164264,91.90899999999999,74.14856080751446,0.0021646912731876095,0.0024891438342497583,0.1,0.0032152315314051233
swarm_raw_7_drones_7_interval_98.63s.ply,7,7,98.63,1139498,92.30000000000001,74.12632580311681,0.00209021805266078,0.0024907869292381023,0.1,0.0032152315314051233
