filename,drones,interval,convergence_time,num_points,mesh_visibility,mesh_overlap,chamfer_distance,mean_distance_to_gt,threshold,adjusted_threshold
swarm_raw_1_drones_10_interval_76.73s.ply,1,10,76.73,508550,60.573,73.62166945236457,0.018909354703755103,0.002975453886062294,0.1,0.0037858989403248013
swarm_raw_1_drones_11_interval_76.73s.ply,1,11,76.73,334603,52.17699999999999,73.94075964650646,0.025595223021484828,0.002941683228925763,0.1,0.0037858989403248013
swarm_raw_1_drones_12_interval_76.73s.ply,1,12,76.73,309994,52.083999999999996,73.89981741582096,0.02300651139365065,0.0029449494306500856,0.1,0.0037858989403248013
swarm_raw_1_drones_1_interval_76.73s.ply,1,1,76.73,513240,60.732,73.45135502173451,0.01878369309357179,0.00298692874586863,0.1,0.0037858989403248013
swarm_raw_1_drones_2_interval_76.73s.ply,1,2,76.73,476706,59.451,73.6458436036157,0.019254254332675573,0.002971718975435336,0.1,0.0037858989403248013
swarm_raw_1_drones_3_interval_76.73s.ply,1,3,76.73,464745,59.077999999999996,73.52160862408418,0.019178636243981327,0.0029690067120791436,0.1,0.0037858989403248013
swarm_raw_1_drones_4_interval_76.73s.ply,1,4,76.73,430487,58.147000000000006,73.9873677950786,0.019597954689086608,0.002955571514572332,0.1,0.0037858989403248013
swarm_raw_1_drones_5_interval_76.73s.ply,1,5,76.73,425767,57.753,74.18482923309429,0.019486905784205814,0.002942437753283617,0.1,0.0037858989403248013
swarm_raw_1_drones_6_interval_76.73s.ply,1,6,76.73,473938,59.64,73.8744118329711,0.019141800100458694,0.0029620099449095684,0.1,0.0037858989403248013
swarm_raw_1_drones_7_interval_76.73s.ply,1,7,76.73,365764,55.276,73.89792325105806,0.021491531980328663,0.0029512065265831547,0.1,0.0037858989403248013
swarm_raw_1_drones_8_interval_76.73s.ply,1,8,76.73,510596,60.587999999999994,73.33449537403348,0.019011576832549223,0.00298685734413322,0.1,0.0037858989403248013
swarm_raw_1_drones_9_interval_76.73s.ply,1,9,76.73,368707,54.222,73.81145462386122,0.023148809699274152,0.0029483130209235517,0.1,0.0037858989403248013
swarm_raw_2_drones_10_interval_72.31s.ply,2,10,72.31,659553,90.042,74.71671606292323,0.00260100393587309,0.0028945955629672815,0.1,0.0037858989403248013
swarm_raw_2_drones_11_interval_72.31s.ply,2,11,72.31,767425,93.62,74.73472977815422,0.0024803419385125997,0.0028931994202875022,0.1,0.0037858989403248013
swarm_raw_2_drones_12_interval_72.31s.ply,2,12,72.31,691838,88.006,74.64637675293928,0.0030540858029824026,0.002895480421495578,0.1,0.0037858989403248013
swarm_raw_2_drones_1_interval_72.31s.ply,2,1,72.31,1072408,97.014,74.67316543703517,0.0020911778410931947,0.0028969015451301,0.1,0.0037858989403248013
