filename,drones,interval,convergence_time,num_points,mesh_visibility,mesh_overlap,chamfer_distance,mean_distance_to_gt,threshold,adjusted_threshold
swarm_raw_2_drones_8_interval_83.05s.ply,2,8,83.05,521602,74.266,77.89097013260918,0.009642379711838935,0.0033345392445205515,0.1,0.004559720750500425
swarm_raw_2_drones_9_interval_83.05s.ply,2,9,83.05,522744,75.583,77.85135113817418,0.009159450151313291,0.0033400472455497954,0.1,0.004559720750500425
swarm_raw_3_drones_10_interval_92.18s.ply,3,10,92.18,613548,78.61399999999999,77.81265687444177,0.008250524879658779,0.003332917070633316,0.1,0.004559720750500425
swarm_raw_3_drones_11_interval_92.18s.ply,3,11,92.18,696180,77.97,77.97236704676224,0.008069978139957693,0.003333080672722758,0.1,0.004559720750500425
swarm_raw_3_drones_12_interval_92.18s.ply,3,12,92.18,691418,80.42099999999999,77.84798775849052,0.007394597201997877,0.0033452320042994875,0.1,0.004559720750500425
swarm_raw_3_drones_1_interval_92.18s.ply,3,1,92.18,741637,81.135,77.64097516248214,0.0071358561021895445,0.003372593702420315,0.1,0.004559720750500425
swarm_raw_3_drones_2_interval_92.18s.ply,3,2,92.18,715202,80.443,77.53972859410067,0.007499389568168654,0.003364921399422935,0.1,0.004559720750500425
swarm_raw_3_drones_3_interval_92.18s.ply,3,3,92.18,740167,80.876,77.43347109503667,0.007260194501591355,0.0033812512594755696,0.1,0.004559720750500425
swarm_raw_3_drones_4_interval_92.18s.ply,3,4,92.18,685486,79.876,77.70092538963966,0.00763654773582839,0.003350987753492746,0.1,0.004559720750500425
swarm_raw_3_drones_5_interval_92.18s.ply,3,5,92.18,725832,79.84599999999999,77.7423701352379,0.007653978497629376,0.0033491529529298776,0.1,0.004559720750500425
swarm_raw_3_drones_6_interval_92.18s.ply,3,6,92.18,631253,79.739,77.73412561999706,0.0076802679414729735,0.0033430822340715072,0.1,0.004559720750500425
swarm_raw_3_drones_7_interval_92.18s.ply,3,7,92.18,641307,79.122,77.77055294889968,0.00811298989245289,0.003342563419441042,0.1,0.004559720750500425
swarm_raw_3_drones_8_interval_92.18s.ply,3,8,92.18,735987,80.913,77.38900279488632,0.007254800631670769,0.0033834182119490265,0.1,0.004559720750500425
swarm_raw_3_drones_9_interval_92.18s.ply,3,9,92.18,667718,78.776,77.95506486271151,0.008223177077922363,0.0033299813664934065,0.1,0.004559720750500425
swarm_raw_4_drones_10_interval_94.06s.ply,4,10,94.06,796892,81.337,78.00316730497985,0.006557595412050803,0.003329908139419688,0.1,0.004559720750500425
swarm_raw_4_drones_11_interval_94.06s.ply,4,11,94.06,841495,82.65400000000001,77.62612968585671,0.0061539822882973735,0.003368132725846112,0.1,0.004559720750500425
swarm_raw_4_drones_12_interval_94.06s.ply,4,12,94.06,802014,81.285,77.8096142960098,0.006362829329930302,0.003337186829242157,0.1,0.004559720750500425
swarm_raw_4_drones_1_interval_94.06s.ply,4,1,94.06,850571,82.808,77.16263545312502,0.00614635642733929,0.003398677564068588,0.1,0.004559720750500425
swarm_raw_4_drones_2_interval_94.06s.ply,4,2,94.06,838435,82.545,77.51090140549411,0.0061447633202940015,0.0033731271576278414,0.1,0.004559720750500425
swarm_raw_4_drones_3_interval_94.06s.ply,4,3,94.06,829683,82.56400000000001,77.59105295763919,0.006125681567657045,0.0033621567446634336,0.1,0.004559720750500425
swarm_raw_4_drones_4_interval_94.06s.ply,4,4,94.06,838613,82.272,77.61059656980412,0.006170828711927335,0.0033590607238438816,0.1,0.004559720750500425
swarm_raw_4_drones_5_interval_94.06s.ply,4,5,94.06,851665,83.036,77.44887954770948,0.005990211378519444,0.0033869026306872258,0.1,0.004559720750500425
swarm_raw_4_drones_6_interval_94.06s.ply,4,6,94.06,830739,81.95599999999999,77.66049264570461,0.006246937449665781,0.003352987544843879,0.1,0.004559720750500425
swarm_raw_4_drones_7_interval_94.06s.ply,4,7,94.06,795151,81.49499999999999,77.75121392342818,0.006498134585895217,0.003344542333886592,0.1,0.004559720750500425
swarm_raw_4_drones_8_interval_94.06s.ply,4,8,94.06,853718,82.994,77.23276304353428,0.0060783305723410095,0.003395986910117423,0.1,0.004559720750500425
swarm_raw_4_drones_9_interval_94.06s.ply,4,9,94.06,802690,81.39699999999999,77.98390412238847,0.006361652280391592,0.003329907142031236,0.1,0.004559720750500425
swarm_raw_5_drones_10_interval_94.30s.ply,5,10,94.3,792187,81.907,77.75457670598365,0.006050863637071252,0.0033412461831562124,0.1,0.004559720750500425
swarm_raw_5_drones_11_interval_94.30s.ply,5,11,94.3,820691,81.99300000000001,77.84438871870606,0.005924831098741142,0.0033384707962248092,0.1,0.004559720750500425
swarm_raw_5_drones_12_interval_94.30s.ply,5,12,94.3,885831,83.045,77.4600347018788,0.005592211007524027,0.0033747337124025267,0.1,0.004559720750500425
swarm_raw_5_drones_1_interval_94.30s.ply,5,1,94.3,904105,83.776,77.21481465095316,0.005438750707421926,0.00339779708638319,0.1,0.004559720750500425
swarm_raw_5_drones_2_interval_94.30s.ply,5,2,94.3,816916,83.492,77.463288759187,0.005463862019497738,0.003380696864189631,0.1,0.004559720750500425
swarm_raw_5_drones_3_interval_94.30s.ply,5,3,94.3,886219,83.318,77.79959332805247,0.0055081827725458905,0.003360155713431903,0.1,0.004559720750500425
swarm_raw_5_drones_4_interval_94.30s.ply,5,4,94.3,809427,82.556,77.46974094019596,0.005841991849282661,0.003372947462953393,0.1,0.004559720750500425
swarm_raw_5_drones_5_interval_94.30s.ply,5,5,94.3,903726,83.66900000000001,77.04614009113382,0.005470405297841962,0.0034042700209091243,0.1,0.004559720750500425
swarm_raw_5_drones_6_interval_94.30s.ply,5,6,94.3,859593,82.57,77.54972411362121,0.005885904391837312,0.003362043581692402,0.1,0.004559720750500425
swarm_raw_5_drones_7_interval_94.30s.ply,5,7,94.3,827260,82.76299999999999,77.94312177309166,0.005624533952671415,0.0033413180828227194,0.1,0.004559720750500425
swarm_raw_5_drones_8_interval_94.30s.ply,5,8,94.3,903684,83.72,77.3344443411635,0.005453635524706295,0.0033943445495049694,0.1,0.004559720750500425
swarm_raw_5_drones_9_interval_94.30s.ply,5,9,94.3,833681,82.414,77.85198986918968,0.005795343673554825,0.0033424466309802414,0.1,0.004559720750500425
swarm_raw_6_drones_10_interval_101.10s.ply,6,10,101.1,800614,81.727,77.79166989335685,0.005849983519930825,0.0033497770676571515,0.1,0.004559720750500425
swarm_raw_6_drones_11_interval_101.10s.ply,6,11,101.1,720373,80.876,77.78039987617525,0.006590831198550752,0.00333949027898651,0.1,0.004559720750500425
swarm_raw_6_drones_12_interval_101.10s.ply,6,12,101.1,742042,81.402,77.71713422843212,0.006028290971287315,0.003344148090386146,0.1,0.004559720750500425
swarm_raw_6_drones_1_interval_101.10s.ply,6,1,101.1,855090,83.44,77.3069501455987,0.005786919034906357,0.0034001022203678562,0.1,0.004559720750500425
swarm_raw_6_drones_2_interval_101.10s.ply,6,2,101.1,870536,83.157,77.47479713647684,0.005717495913888726,0.0033870347590075666,0.1,0.004559720750500425
swarm_raw_6_drones_3_interval_101.10s.ply,6,3,101.1,851682,82.68100000000001,77.25207295680782,0.00592519205844788,0.0033869150309006496,0.1,0.004559720750500425
swarm_raw_6_drones_4_interval_101.10s.ply,6,4,101.1,820527,82.505,77.47764546443932,0.005826329276812467,0.003376441866877065,0.1,0.004559720750500425
swarm_raw_6_drones_5_interval_101.10s.ply,6,5,101.1,816150,82.38,77.4641916314403,0.0059280114703834375,0.003376613167917904,0.1,0.004559720750500425
swarm_raw_6_drones_6_interval_101.10s.ply,6,6,101.1,863485,82.98299999999999,77.48866511867605,0.0058448326046184685,0.0033848991533424935,0.1,0.004559720750500425
swarm_raw_6_drones_7_interval_101.10s.ply,6,7,101.1,786669,81.68299999999999,77.69532039523611,0.006409869838991366,0.0033543849359691036,0.1,0.004559720750500425
swarm_raw_6_drones_8_interval_101.10s.ply,6,8,101.1,835457,83.41300000000001,77.16662856376809,0.005805455791650867,0.0033990325129357834,0.1,0.004559720750500425
swarm_raw_6_drones_9_interval_101.10s.ply,6,9,101.1,838541,81.774,77.54027531152323,0.006203737498535474,0.0033620512206697676,0.1,0.004559720750500425
swarm_raw_7_drones_10_interval_111.64s.ply,7,10,111.64,819343,82.258,77.50282848575016,0.005676349693199592,0.0033677101211398827,0.1,0.004559720750500425
swarm_raw_7_drones_11_interval_111.64s.ply,7,11,111.64,804617,81.98,77.48978706639308,0.006142820821609226,0.0033670266252194356,0.1,0.004559720750500425
swarm_raw_7_drones_12_interval_111.64s.ply,7,12,111.64,788576,82.106,77.6823032909954,0.005889858545901626,0.0033541606878619897,0.1,0.004559720750500425
swarm_raw_7_drones_1_interval_111.64s.ply,7,1,111.64,869230,84.185,76.91036894722916,0.0055268574667756195,0.003430390553233366,0.1,0.004559720750500425
swarm_raw_7_drones_2_interval_111.64s.ply,7,2,111.64,947067,83.693,76.9998321132507,0.005535029720519041,0.0034098766089032746,0.1,0.004559720750500425
swarm_raw_7_drones_3_interval_111.64s.ply,7,3,111.64,917526,83.662,77.50864825628919,0.0055234901656310564,0.0033801854142267956,0.1,0.004559720750500425
swarm_raw_7_drones_4_interval_111.64s.ply,7,4,111.64,841408,83.283,77.6045628280216,0.005630382799931313,0.003372506852297019,0.1,0.004559720750500425
swarm_raw_7_drones_5_interval_111.64s.ply,7,5,111.64,807746,82.855,77.51298056567288,0.0055945797345551725,0.0033740343120113644,0.1,0.004559720750500425
swarm_raw_7_drones_6_interval_111.64s.ply,7,6,111.64,860029,84.164,76.77729471913156,0.005506539835915758,0.0034333466289823643,0.1,0.004559720750500425
swarm_raw_7_drones_7_interval_111.64s.ply,7,7,111.64,854756,82.99,77.53159966118986,0.005933737592321445,0.003364073828885971,0.1,0.004559720750500425
swarm_raw_7_drones_8_interval_111.64s.ply,7,8,111.64,781395,82.724,77.47409914954342,0.005992661432936184,0.003369075883441122,0.1,0.004559720750500425
swarm_raw_7_drones_9_interval_111.64s.ply,7,9,111.64,832398,82.851,77.60986931732177,0.005795268006288825,0.003363348948181132,0.1,0.004559720750500425
swarm_raw_8_drones_10_interval_117.08s.ply,8,10,117.08,935144,82.51899999999999,77.563455467821,0.006092979672533061,0.003367646874692959,0.1,0.004559720750500425
swarm_raw_8_drones_11_interval_117.08s.ply,8,11,117.08,942701,80.764,77.84868150581246,0.0069716236845515775,0.003328839418921437,0.1,0.004559720750500425
swarm_raw_8_drones_12_interval_117.08s.ply,8,12,117.08,837718,83.288,77.21452803926859,0.005912492958146994,0.003391336625288544,0.1,0.004559720750500425
swarm_raw_8_drones_1_interval_117.08s.ply,8,1,117.08,837718,83.428,77.40802990982645,0.005838960668792768,0.003384227490398693,0.1,0.004559720750500425
swarm_raw_8_drones_2_interval_117.08s.ply,8,2,117.08,941438,82.794,77.2861303665244,0.006012659060976573,0.0033797208839850407,0.1,0.004559720750500425
swarm_raw_8_drones_3_interval_117.08s.ply,8,3,117.08,935145,82.568,77.30640702778715,0.006041984577544483,0.0033777827157159715,0.1,0.004559720750500425
swarm_raw_8_drones_4_interval_117.08s.ply,8,4,117.08,921801,82.527,77.68303570944272,0.006057464012060197,0.0033573125443550757,0.1,0.004559720750500425
swarm_raw_8_drones_5_interval_117.08s.ply,8,5,117.08,817476,82.172,77.74050858985463,0.0060527290114282175,0.0033520824239541844,0.1,0.004559720750500425
swarm_raw_8_drones_6_interval_117.08s.ply,8,6,117.08,895713,81.85900000000001,77.51835688440381,0.006070467360708886,0.0033623838394472153,0.1,0.004559720750500425
swarm_raw_8_drones_7_interval_117.08s.ply,8,7,117.08,837718,83.27799999999999,77.18934056567961,0.005850934538255548,0.0033914569178892717,0.1,0.004559720750500425
swarm_raw_8_drones_8_interval_117.08s.ply,8,8,117.08,854630,80.805,77.72006599347085,0.007311757431753767,0.0033499714865465632,0.1,0.004559720750500425
swarm_raw_8_drones_9_interval_117.08s.ply,8,9,117.08,833914,80.938,77.85491069822548,0.0069749259895692,0.003338319518718165,0.1,0.004559720750500425
swarm_raw_9_drones_10_interval_118.60s.ply,9,10,118.6,908550,82.43599999999999,77.50723680589951,0.005779682790840545,0.003366043295824772,0.1,0.004559720750500425
swarm_raw_9_drones_11_interval_118.60s.ply,9,11,118.6,927596,83.869,77.41091697680396,0.0054153660073358294,0.003374901750823152,0.1,0.004559720750500425
swarm_raw_9_drones_12_interval_118.60s.ply,9,12,118.6,869859,82.176,77.38377045995155,0.005725184553776054,0.0033692148259679274,0.1,0.004559720750500425
swarm_raw_9_drones_1_interval_118.60s.ply,9,1,118.6,962419,84.816,77.29689459580494,0.0052142740097353285,0.0033955299003875267,0.1,0.004559720750500425
swarm_raw_9_drones_2_interval_118.60s.ply,9,2,118.6,975679,84.218,77.21125493118126,0.005277390549320924,0.00339277293062994,0.1,0.004559720750500425
swarm_raw_9_drones_3_interval_118.60s.ply,9,3,118.6,927735,83.977,77.67603393139301,0.005337445206682592,0.00336892328340903,0.1,0.004559720750500425
swarm_raw_9_drones_4_interval_118.60s.ply,9,4,118.6,943148,83.84,77.63850424323648,0.005410908134503681,0.0033694753010392914,0.1,0.004559720750500425
swarm_raw_9_drones_5_interval_118.60s.ply,9,5,118.6,828325,83.732,77.71811772603841,0.005383873501764782,0.0033616044495597915,0.1,0.004559720750500425
swarm_raw_9_drones_6_interval_118.60s.ply,9,6,118.6,864078,82.977,77.42095817610318,0.005676142298934676,0.0033748636229333994,0.1,0.004559720750500425
swarm_raw_9_drones_7_interval_118.60s.ply,9,7,118.6,896618,83.112,77.55209018779458,0.005532344420120261,0.0033616650457787616,0.1,0.004559720750500425
swarm_raw_9_drones_8_interval_118.60s.ply,9,8,118.6,955379,84.736,77.18762365147921,0.005263292627338819,0.0033998735063143753,0.1,0.004559720750500425
swarm_raw_9_drones_9_interval_118.60s.ply,9,9,118.6,895003,82.045,77.67392958459357,0.005804440727358926,0.0033534288461686415,0.1,0.004559720750500425
